SerialNo,ReceivedDateTime,SpindleSpeed_max,ServoCurrent_X_max,ServoCurrent_Z1_max,ServoCurrent_Z2_max,ServoCurrent_Z3_max,ServoLoad_X_max,ServoLoad_Z1_max,ServoLoad_Z2_max,ServoLoad_Z3_max,SpindleSpeed_mean,ServoCurrent_X_mean,ServoCurrent_Z1_mean,ServoCurrent_Z2_mean,ServoCurrent_Z3_mean,ServoLoad_X_mean,ServoLoad_Z1_mean,ServoLoad_Z2_mean,ServoLoad_Z3_mean,SpindleSpeed_min,ServoCurrent_X_min,ServoCurrent_Z1_min,ServoCurrent_Z2_min,ServoCurrent_Z3_min,ServoLoad_X_min,ServoLoad_Z1_min,ServoLoad_Z2_min,ServoLoad_Z3_min,SpindleSpeed_std,ServoCurrent_X_std,ServoCurrent_Z1_std,ServoCurrent_Z2_std,ServoCurrent_Z3_std,ServoLoad_X_std,ServoLoad_Z1_std,ServoLoad_Z2_std,ServoLoad_Z3_std,SpindleLoad_max,SpindleLoad_mean,SpindleLoad_min,SpindleLoad_std,passorfail
20220823-0000230,2022-08-23 04:07:10.378,2228.06,762.55,2554.29,30.3,4174.33,148.47,163.62,30.3,434.3,1256.2557432432432,146.26574324324326,190.24168918918917,30.3,74.26229729729731,17.73641891891892,15.627702702702704,30.3,45.641081081081076,0.0,0.0,1.01,30.3,40.4,0.0,0.0,30.3,40.4,855.3632822748989,132.08555398666584,246.62847547642545,0.0,341.88939044238157,19.146738111633137,21.53909632928733,0.0,44.32842882934478,31794.61012,3600.7226426265393,0.0,5093.284443891513,0
20220823-0000231,2022-08-23 04:08:24.375,2223.01,1406.93,2493.69,30.3,480.76,116.15,108.07000000000001,30.3,4156.15,1275.3325342465753,160.92897260273972,213.53890410958903,30.3,49.379315068493156,17.723424657534245,12.977808219178083,30.3,79.99061643835616,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,844.7424220636454,188.06849648316566,290.8558142748546,0.0,61.56613528278953,17.599227868325272,15.10276534318306,0.0,345.24154503846495,31930.53491,3310.636300937896,0.0,5040.398979769759,0
20220823-0000231,2022-08-23 04:08:24.375,2223.01,1378.7914,2493.69,30.3,480.76,116.15,108.07000000000001,30.3,4156.15,1249.8258835616436,156.1011034246575,213.53890410958903,30.3,49.379315068493156,17.723424657534245,12.977808219178083,30.3,79.99061643835616,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,853.1898462842819,182.42644158867068,290.8558142748546,0.0,61.56613528278953,18.479189261741535,15.10276534318306,0.0,362.5036222903882,33527.0616555,3211.317211909759,0.0,5292.418928758247,1
20220823-0000233,2022-08-23 04:10:51.365,2227.05,473.69,2929.0,30.3,447.43,176.75,172.71,30.3,415.11,1256.5355405405405,133.75675675675674,261.9858108108108,30.3,45.9004054054054,18.698648648648646,15.777837837837838,30.3,45.46364864864865,0.0,2.02,14.14,30.3,40.4,0.0,0.0,30.3,40.4,848.3203976516704,99.57217478104677,410.9196552771295,0.0,46.99983481125401,28.164026122013027,24.43524903264047,0.0,43.26783800241989,31501.821219999998,3540.2348687397257,0.0,4993.598265220428,0
20220823-0000234,2022-08-23 04:12:03.859,2228.06,1547.32,1200.89,30.3,4302.6,181.8,158.57,30.3,446.42,1247.6639189189189,168.6427027027027,172.9966216216216,30.3,216.78148648648647,21.11445945945946,13.375675675675677,30.3,61.52810810810811,0.0,0.0,13.13,30.3,40.4,0.0,0.0,30.3,40.4,847.6553941105802,245.9321971418139,150.38950958583627,0.0,829.4765807693028,31.544526457365382,20.1024851053212,0.0,88.4316999700031,31398.78506,3524.597988043478,0.0,5108.718107570267,0
20220823-0000235,2022-08-23 04:12:04.865,2232.1,1543.28,2543.18,30.3,4644.99,158.57,130.29,30.3,4164.2300000000005,1272.0396575342465,161.73835616438356,229.68506849315068,30.3,100.78554794520548,18.4013698630137,13.8563698630137,30.3,76.73232876712329,0.0,0.0,9.09,30.3,40.4,0.0,0.0,30.3,40.4,848.9992878950549,182.7710475861271,346.98426216490964,0.0,512.3033025454936,20.783836497909615,17.266048175542448,0.0,344.0270848389781,31855.462620000002,3566.128627360544,0.0,5063.838657725495,0
20220823-0000236,2022-08-23 04:13:17.869,2224.02,922.13,2981.52,30.3,4176.35,158.57,88.88,30.3,415.11,1244.5179054054056,143.42682432432431,240.1275,30.3,74.18040540540541,17.954797297297297,13.054932432432432,30.3,47.98864864864865,0.0,1.01,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,848.1518218239878,131.5609621608655,378.85643682484636,0.0,341.95025898390276,20.29855874376895,14.762208049575436,0.0,52.71202803975506,31774.28488,3541.0858733378745,0.0,5157.85956644077,0
20220823-0000237,2022-08-23 04:14:31.856,2226.04,904.96,2981.52,30.3,4641.96,142.41,148.47,30.3,4170.29,1278.0858219178083,143.28164383561645,230.57054794520548,30.3,136.4468493150685,17.474383561643833,15.21917808219178,30.3,73.97212328767122,0.0,0.0,4.04,30.3,40.4,0.0,0.0,30.3,40.4,844.6383569390749,131.70319583984246,376.47690044708565,0.0,622.7183380507862,20.82612669873426,20.550954519389094,0.0,343.1409363230808,31871.07116,3570.3612039534883,0.0,5034.606647405753,0
20220823-0000238,2022-08-23 04:15:44.863,2228.06,1219.07,1987.68,30.3,44.44,83.83,203.01,30.3,4180.39,1249.5474324324323,149.9781756756757,198.3489864864865,30.3,40.44777027027027,16.569459459459463,16.132702702702705,30.3,104.30979729729731,0.0,1.01,4.04,30.3,40.4,0.0,0.0,30.3,40.4,861.2113007477941,155.35542227125447,257.21525401503243,0.0,0.4123681729510638,14.584032057643102,26.349739673739773,0.0,479.7670690504682,32068.98369,3565.3342535461957,0.0,5087.815191781775,0
20220823-0000239,2022-08-23 04:16:57.866,2225.03,1219.07,3110.8,30.3,4581.36,165.64000000000001,96.96000000000001,30.3,470.66,1275.4847260273973,143.925,278.5939726027397,30.3,137.18013698630136,17.073150684931505,14.036232876712328,30.3,48.61835616438356,0.0,0.0,1.01,30.3,40.4,0.0,0.0,30.3,40.4,843.2371096242038,154.87740482816582,466.96485481531107,0.0,608.8787448781862,20.503185113337583,16.15673899828189,0.0,56.83604200827098,32068.77866,3545.900448328804,0.0,5012.558597452697,0
20220823-0000240,2022-08-23 04:18:11.858,2232.1,1576.6100000000001,2616.91,30.3,4629.84,148.47,206.04,30.3,4163.22,1274.4539726027397,159.82212328767125,206.46198630136988,30.3,165.55698630136988,17.917123287671235,15.343698630136986,30.3,76.86376712328767,0.0,0.0,1.01,30.3,40.4,0.0,0.0,30.3,40.4,847.6161135395413,210.08624093996292,328.53592102587675,0.0,729.2224717172834,17.58936041083338,24.406697892919095,0.0,344.0929273202992,31855.747440000003,3513.1085477853258,0.0,5017.042586453722,0
20220823-0000241,2022-08-23 04:19:24.870,2226.04,1021.11,1222.1,30.3,4318.76,180.79,101.0,30.3,473.69,1127.3324390243904,146.12975609756097,158.8779268292683,30.3,148.2359756097561,17.096097560975608,11.11,30.3,55.13121951219512,0.0,0.0,7.07,30.3,40.4,0.0,0.0,30.3,40.4,894.0455233714937,133.92419025771943,159.88700897730834,0.0,650.4782678446,22.60364824372826,14.586405790606808,0.0,75.7237077806898,31931.92366,3554.045826990424,0.0,5121.4739771180475,0
20220823-0000243,2022-08-23 04:20:38.861,2226.04,1506.92,2951.22,30.3,4318.76,180.79,99.99,30.3,435.31,1129.4756097560976,155.52768292682927,207.17317073170733,30.3,153.29829268292684,17.52719512195122,13.216219512195122,30.3,45.21597560975609,0.0,0.0,7.07,30.3,40.4,0.0,0.0,30.3,40.4,901.1949502054641,199.04432076950928,373.5163133244188,0.0,651.2345042737946,23.02553841630278,18.34717524323301,0.0,43.34735243395522,32002.51256,3543.1051673260577,0.0,5019.618533344733,0
20220823-0000244,2022-08-23 04:21:59.859,2227.05,939.3,2288.66,30.3,4180.39,105.04,176.75,30.3,4154.13,1267.432397260274,146.91349315068493,187.5763698630137,30.3,77.48636986301369,15.087739726027397,16.11849315068493,30.3,76.46253424657533,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,840.4372536976672,143.61749632147863,220.74486973487558,0.0,346.0257442607137,13.603294077425886,24.354681220828628,0.0,342.99866330984986,32090.57244,3525.782888408163,0.0,5016.281054644279,0
20220823-0000245,2022-08-23 04:23:12.863,2227.05,1565.5,1988.69,30.3,4458.14,143.42,113.12,30.3,4171.3,1286.8299315068493,157.84363013698632,207.61034246575343,30.3,160.5623287671233,18.235342465753423,13.247602739726029,30.3,102.48041095890412,0.0,2.02,9.09,30.3,40.4,0.0,0.0,30.3,40.4,842.5926980324344,197.8263974684249,256.10251038747003,0.0,698.3607367327869,22.107463536520747,15.269920475359212,0.0,480.89229107124737,32002.49741,3530.1230356734695,0.0,5058.403690119748,0
20220823-0000246,2022-08-23 04:24:25.857,2227.05,1565.5,2403.8,30.3,4576.31,110.09,172.71,30.3,434.3,1177.8594267515923,151.51929936305734,197.59331210191084,30.3,129.2671337579618,15.921974522292993,13.303694267515924,30.3,45.41140127388535,0.0,1.01,12.120000000000001,30.3,40.4,0.0,0.0,30.3,40.4,878.5567734594849,171.50868996462452,331.7041562599157,0.0,598.14507091199,14.328293601467951,20.74400244940463,0.0,44.11934783441992,31621.585,3489.851086388509,0.0,4989.246479444347,0
20220823-0000247,2022-08-23 04:25:39.858,2229.07,1019.09,2403.8,30.3,4687.41,154.53,172.71,30.3,4163.22,1208.9243870967744,158.99354838709675,211.58522580645163,30.3,185.50116129032259,17.039677419354838,14.055290322580646,30.3,77.4116129032258,0.0,0.0,8.08,30.3,40.4,0.0,0.0,30.3,40.4,874.7260946631623,160.6149249871899,342.7714537615393,0.0,795.0582059595326,17.113619414550463,21.958451899355435,0.0,335.4485721370941,31598.355,3527.2017625543476,0.0,5056.737146118731,0
20220823-0000248,2022-08-23 04:27:01.863,2225.03,914.05,2400.77,30.3,4399.56,110.09,105.04,30.3,4163.22,1248.2724666666668,146.1268,218.40913333333333,30.3,72.45066666666666,17.439333333333334,12.396066666666666,30.3,75.81060000000001,0.0,0.0,9.09,30.3,40.4,0.0,0.0,30.3,40.4,857.4826150701082,141.91682715732492,312.09559884901,0.0,356.2721883401863,18.111365930372408,14.776573945722864,0.0,339.4488622592516,31286.56497,3542.6825118057454,0.0,4996.84826897288,0
20220823-0000250,2022-08-23 04:29:30.858,2226.04,863.55,2497.73,30.3,4185.44,115.14,219.17000000000002,30.3,4155.14,1188.3297435897437,138.7519871794872,204.71923076923076,30.3,69.82596153846154,17.247692307692308,14.716217948717949,30.3,76.7276282051282,0.0,2.02,4.04,30.3,40.4,0.0,0.0,30.3,40.4,878.1706635330781,128.6163140937106,332.75567152541765,0.0,332.44279408659924,17.23102929481783,29.643953866576002,0.0,333.30497016211905,31845.22122,3534.419377113543,0.0,4982.496060270123,0
20220823-0000251,2022-08-23 04:30:52.875,2226.04,863.55,1278.66,30.3,4295.53,115.14,158.57,30.3,4172.31,1272.0673287671232,136.43301369863013,170.61390410958904,30.3,132.33075342465756,18.18,14.983972602739726,30.3,79.1258904109589,0.0,1.01,2.02,30.3,40.4,0.0,0.0,30.3,40.4,843.9226903810653,125.4409977118414,152.76905170209577,0.0,594.6744683566905,20.31708969228812,22.422545243622423,0.0,345.5648197243562,31690.70738,3170.649691400248,0.0,4901.006664394146,0
20220823-0000252,2022-08-23 04:32:05.859,2228.06,1430.16,1542.27,30.3,4318.76,103.02,80.8,30.3,4172.31,1226.0004605263157,155.10809210526315,207.76098684210524,30.3,178.2716447368421,16.19986842105263,10.644868421052632,30.3,104.85394736842105,0.0,0.0,15.15,30.3,40.4,0.0,0.0,30.3,40.4,868.5226120725475,170.68011357785178,252.80574281515905,0.0,747.5355523621323,15.411083348681846,8.137373096893471,0.0,473.3132434988947,31499.469940000003,3556.660543127572,0.0,5083.169612210279,0
20220823-0000254,2022-08-23 04:34:36.857,2227.05,1524.09,1143.32,30.3,4580.35,111.1,206.04,30.3,447.43,720.9207751937985,157.0432558139535,95.29232558139536,30.3,80.81174418604651,17.11127906976744,8.604573643410852,30.3,47.92019379844961,0.0,1.01,0.0,30.3,40.4,0.0,0.0,30.3,40.4,895.2075117577642,144.49988508393943,120.55617291545879,0.0,384.3044225655229,12.110225112245951,20.39847942113681,0.0,53.270995709774695,31774.15762,3487.8128885479455,0.0,5004.464253270467,0
20220823-0000255,2022-08-23 04:37:15.854,2225.03,1112.01,2261.39,30.3,4183.42,111.1,83.83,30.3,41.410000000000004,672.1881751824817,156.56474452554744,126.85452554744525,30.3,70.69262773722627,17.862992700729926,6.524452554744526,30.3,40.40737226277372,0.0,2.02,0.0,30.3,40.4,0.0,0.0,30.3,40.4,881.6142716912681,116.44229782318236,280.47103032683395,0.0,352.681159502528,12.840042181396125,11.557014588988368,0.0,0.0859788597091663,31398.76991,3484.9264148641305,0.0,5034.934940382747,0
20220823-0000255,2022-08-23 04:37:15.854,2213.9048500000004,1167.6105,2261.39,30.3,4183.42,111.1,83.83,30.3,41.410000000000004,705.7975839416058,140.9082700729927,126.85452554744525,30.3,70.69262773722627,17.862992700729926,6.524452554744526,30.3,40.40737226277372,0.0,2.02,0.0,30.3,40.4,0.0,0.0,30.3,40.4,872.7981289743553,104.79806804086412,280.47103032683395,0.0,352.681159502528,14.12404639953574,11.557014588988368,0.0,0.09457674568008294,31712.7576091,3136.4337733777174,0.0,5538.428434421023,1
20220823-0000258,2022-08-23 05:00:12.707,2226.04,1385.72,2375.52,30.3,4682.36,185.84,212.1,30.3,4182.41,1144.5558385093166,150.06968944099378,186.25403726708075,30.3,128.66521739130437,18.61285714285714,12.46503105590062,30.3,78.34714285714286,0.0,1.01,0.0,30.3,40.4,0.0,0.0,30.3,40.4,884.0005343659403,154.8364207489767,297.2650511849849,0.0,585.5793889930094,23.906117660670294,25.363369802418834,0.0,331.5756159789881,31287.18006,3407.6455891114056,0.0,4941.346424696488,0
20220823-0000259,2022-08-23 05:01:16.847,2227.05,1522.07,1537.22,30.3,4437.94,133.32,205.03,30.3,4172.31,1173.5196273291924,154.4735403726708,211.89298136645962,30.3,72.83919254658386,17.540124223602483,16.392111801242237,30.3,78.25931677018635,0.0,1.01,3.0300000000000002,30.3,40.4,0.0,0.0,30.3,40.4,883.4848856864706,167.49836399661953,275.5453575853361,0.0,348.117106581019,18.873836168222187,31.268607912635062,0.0,330.783907328954,31776.20994,3186.9767882800984,0.0,4893.618050908366,0
20220823-0000260,2022-08-23 05:02:47.154,2224.02,1522.07,3129.9900000000002,30.3,4207.66,170.69,216.14000000000001,30.3,4172.31,1172.2479245283018,149.79125786163524,204.14704402515724,30.3,98.02716981132076,19.272578616352202,14.749811320754716,30.3,73.60295597484277,0.0,0.0,5.05,30.3,40.4,0.0,0.0,30.3,40.4,876.8550267910102,161.97334506821437,325.10579454860095,0.0,464.9556446612437,23.95399056986961,25.71698939698821,0.0,330.216973383096,31634.431190000003,3464.0484069387758,0.0,4863.259998975189,0
20220823-0000261,2022-08-23 05:03:56.351,2223.01,1525.2818,3129.9900000000002,30.3,4528.84,126.25,216.14000000000001,30.3,4172.31,1130.0995391304348,141.00377888198759,211.92434782608697,30.3,153.18124223602484,16.893975155279502,14.478757763975155,30.3,76.05111801242235,0.0,0.0,5.05,30.3,40.4,0.0,0.0,30.3,40.4,890.7793147716778,144.76068436930979,383.7396219797228,0.0,659.8039695195635,17.46456222767654,28.24193743298283,0.0,346.3836642847127,33655.7130315,3402.5476008420405,0.0,5343.096050243354,1
20220823-0000261,2022-08-23 05:03:56.351,2223.01,1556.41,3129.9900000000002,30.3,4528.84,126.25,216.14000000000001,30.3,4172.31,1153.162795031056,145.36472049689442,211.92434782608697,30.3,153.18124223602484,16.893975155279502,14.478757763975155,30.3,76.05111801242235,0.0,0.0,5.05,30.3,40.4,0.0,0.0,30.3,40.4,881.9597175957206,149.23781893743276,383.7396219797228,0.0,659.8039695195635,16.63291640731099,28.24193743298283,0.0,329.8892040806788,32053.06003,3507.7810317959184,0.0,5088.66290499367,0
20220823-0000262,2022-08-23 05:05:23.337,2228.06,1415.01,2911.83,30.3,4290.4800000000005,178.77,172.71,30.3,457.53000000000003,1146.8581366459628,153.53254658385094,216.46621118012422,30.3,100.37267080745342,17.703229813664596,15.087267080745342,30.3,47.83385093167702,0.0,1.01,9.09,30.3,40.4,0.0,0.0,30.3,40.4,877.7765177451405,152.07510258376595,375.846427324223,0.0,467.1982994402973,21.495592871032393,25.878392265040706,0.0,53.58395809520277,31931.76509,3264.982124722581,0.0,4888.557349403343,0
20220823-0000263,2022-08-23 05:06:37.339,2226.04,1196.85,1230.18,30.3,4436.93,178.77,138.37,30.3,4168.27,1166.5309433962266,153.6724528301887,172.62106918238993,30.3,172.91962264150945,18.230817610062896,12.926729559748427,30.3,76.32805031446541,0.0,0.0,11.11,30.3,40.4,0.0,0.0,30.3,40.4,889.0075254969337,155.4213935654428,183.0822124545973,0.0,735.5852966717835,22.056056535140822,18.258108096997503,0.0,331.4084529372232,31931.63884,1668.1888046973518,0.0,3975.8856390929627,0
20220823-0000264,2022-08-23 05:08:24.512,2216.9197,1270.479,2143.22,30.3,4186.45,143.42,97.97,30.3,4168.27,1207.9095000000002,139.896773006135,179.01785276073622,30.3,91.2841717791411,18.6819018404908,12.15717791411043,30.3,70.7,0.0,0.0,10.1,30.3,40.4,0.0,0.0,30.3,40.4,882.2444916600933,134.10784396063957,231.6422886316288,0.0,456.33088923739905,23.637373682391544,15.070687218541083,0.0,357.5321852467517,32251.3857106,2387.946906491903,0.0,5078.414822145954,1
20220823-0000264,2022-08-23 05:08:24.512,2228.06,1209.98,2143.22,30.3,4186.45,143.42,97.97,30.3,4168.27,1150.39,155.44085889570553,179.01785276073622,30.3,91.2841717791411,18.6819018404908,12.15717791411043,30.3,70.7,0.0,0.0,10.1,30.3,40.4,0.0,0.0,30.3,40.4,891.1560521819125,149.00871551182175,231.6422886316288,0.0,456.33088923739905,21.488521529446857,15.070687218541083,0.0,325.0292593152288,31932.06506,2653.274340546559,0.0,4616.740747405412,0
20220823-0000266,2022-08-23 05:10:45.337,2214.9098,1615.1415000000002,2247.25,30.3,4306.64,84.84,216.14000000000001,30.3,4175.34,1219.3131481481485,135.77205555555557,190.67802469135802,30.3,92.38382716049384,16.297160493827164,13.204814814814815,30.3,75.44450617283951,0.0,1.01,15.15,30.3,40.4,0.0,1.01,30.3,40.4,870.3765864668349,152.63954634536287,267.9635450371243,0.0,464.387488717087,14.712473998169784,23.543081853214467,0.0,361.40323560219315,32366.832467800003,198.0714866354912,0.0,1670.6801979808465,1
20220823-0000266,2022-08-23 05:10:45.337,2226.04,1538.23,2247.25,30.3,4306.64,84.84,216.14000000000001,30.3,4175.34,1161.2506172839508,150.85783950617284,190.67802469135802,30.3,92.38382716049384,16.297160493827164,13.204814814814815,30.3,75.44450617283951,0.0,1.01,15.15,30.3,40.4,0.0,1.01,30.3,40.4,879.1682691584191,169.59949593929207,267.9635450371243,0.0,464.387488717087,13.37497636197253,23.543081853214467,0.0,328.54839600199375,32046.36878,220.07942959499022,0.0,1518.8001799825877,0
20220823-0000267,2022-08-23 05:11:59.345,2226.04,1311.99,1989.7,30.3,4682.36,177.76,150.49,30.3,4163.22,1154.6244720496895,151.92658385093168,201.37267080745343,30.3,100.23465838509317,17.452298136645965,13.20527950310559,30.3,68.41652173913043,0.0,2.02,8.08,30.3,40.4,0.0,0.0,30.3,40.4,885.9344477228497,162.47645239471467,301.6293129164956,0.0,489.0087234723638,20.34905363209142,18.749911239878877,0.0,325.101362066327,31944.31131,3581.0444920380437,0.0,5080.862171750924,0
20220823-0000268,2022-08-23 05:13:26.332,2232.1,1185.74,2428.04,30.3,4682.36,155.54,204.02,30.3,4171.3,1165.855625,161.0003125,185.06987500000002,30.3,152.05550000000002,18.5019375,13.306750000000001,30.3,73.3449375,0.0,0.0,7.07,30.3,40.4,0.0,0.0,30.3,40.4,888.3246061903936,169.93977847839244,241.42969092739236,0.0,697.6513671400426,18.96488426027935,21.459275007996265,0.0,329.04288003766425,31845.09497,3158.034850149597,0.0,5133.55607412279,0
20220823-0000269,2022-08-23 05:14:39.343,2225.03,1007.98,2568.43,30.3,4200.59,90.9,87.87,30.3,4171.3,1148.8154037267082,140.2394409937888,221.0268944099379,30.3,74.01857142857143,16.94416149068323,10.70223602484472,30.3,78.4475155279503,0.0,1.01,22.22,30.3,40.4,0.0,1.01,30.3,40.4,883.1044606729114,133.36889549230796,370.7388596418989,0.0,331.0725039759443,15.000782871854168,11.297037381898697,0.0,330.9138445774617,32000.25622,3619.8268755191257,0.0,5070.234925245113,0
20220823-0000269,2022-08-23 05:14:39.343,2225.03,987.8204,2568.43,30.3,4200.59,90.9,87.87,30.3,4171.3,1125.839095652174,136.03225776397514,221.0268944099379,30.3,74.01857142857143,16.94416149068323,10.70223602484472,30.3,78.4475155279503,0.0,1.01,22.22,30.3,40.4,0.0,1.01,30.3,40.4,891.9355052796406,129.36782862753873,370.7388596418989,0.0,331.0725039759443,15.750822015446877,11.297037381898697,0.0,347.4595368063348,33600.269031,3511.232069253552,0.0,5323.746671507369,1
20220823-0000270,2022-08-23 05:16:06.844,2225.03,1512.98,2233.11,30.3,4343.0,122.21000000000001,157.56,30.3,433.29,1157.9586875,152.5668125,190.296625,30.3,124.60243750000001,17.8454375,13.5781875,30.3,47.608875000000005,0.0,1.01,19.19,30.3,40.4,0.0,1.01,30.3,40.4,882.8551864704591,154.3864180494142,275.03524823305537,0.0,571.7373535239126,18.85778644069583,20.57840382745533,0.0,52.158801569036044,31857.05741,3001.7091903329506,0.0,4782.0885978477645,0
20220823-0000271,2022-08-23 05:17:19.833,2226.04,1555.4,1972.53,30.3,4189.4800000000005,132.31,203.01,30.3,4165.24,1150.7162111801242,140.22062111801242,192.28267080745343,30.3,68.91838509316771,17.878881987577643,12.973167701863355,30.3,75.66844720496896,0.0,1.01,1.01,30.3,40.4,0.0,0.0,30.3,40.4,886.0866025686782,156.62709098836802,269.6985508606591,0.0,327.6130759114247,19.43502449643096,23.803822901165667,0.0,328.9224467280672,31932.64884,3542.712464151968,0.0,5055.515050016056,0
20220823-0000272,2022-08-23 05:18:47.836,2227.05,1352.39,2932.03,30.3,4172.31,86.86,203.01,30.3,497.93,1169.4419875776398,148.0308695652174,227.3754658385093,30.3,71.55316770186336,16.222732919254657,15.538944099378881,30.3,50.242795031055905,0.0,0.0,9.09,30.3,40.4,0.0,0.0,30.3,40.4,883.8981850739154,154.31715383354506,399.26827650628326,0.0,327.79508184285186,13.357342174795527,29.79392356600166,0.0,61.91953237096197,31599.47509,2958.0930720068804,0.0,4770.862677618317,0
20220823-0000273,2022-08-23 05:20:01.340,2232.1,1064.54,3048.18,30.3,4656.1,80.8,173.72,30.3,4173.32,1159.012875,153.22331250000002,235.9044375,30.3,102.9379375,16.3304375,14.1336875,30.3,78.5275,0.0,0.0,6.0600000000000005,30.3,40.4,0.0,0.0,30.3,40.4,881.921824531206,149.06252636700185,461.8813853255331,0.0,489.0959340986599,13.121432733790666,23.515372462630403,0.0,331.9105861214098,31335.060120000002,3605.6551412195126,0.0,5112.64920178296,0
20220823-0000274,2022-08-23 05:21:28.341,2227.05,842.34,1201.9,30.3,4387.44,70.7,157.56,30.3,4173.32,1268.7237837837838,153.91581081081083,164.0704054054054,30.3,161.0131081081081,16.023513513513514,12.938918918918919,30.3,106.74608108108109,0.0,1.01,8.08,30.3,40.4,0.0,0.0,30.3,40.4,854.4706226424593,163.0376807556257,154.00875683207218,0.0,689.5424740310907,13.271307977370604,19.670911627318016,0.0,480.14150584924863,31492.36762,2990.8140176808265,0.0,4792.057130359366,0
20220823-0000275,2022-08-23 05:22:41.339,2228.06,1512.98,1458.44,30.3,4185.44,142.41,158.57,30.3,459.55,1073.0345086705202,149.11803468208092,173.57404624277459,30.3,93.06011560693642,18.828034682080926,11.016589595375722,30.3,51.7435260115607,0.0,1.01,16.16,30.3,40.4,0.0,1.01,30.3,40.4,901.2996653065536,151.59377469718044,230.17103650131713,0.0,444.05685527963277,21.038140791608733,16.2157318649924,0.0,65.80641613607538,31289.21622,3501.137640922659,0.0,4918.743773216924,0
20220823-0000275,2022-08-23 05:22:41.339,2216.9197,1588.6290000000001,1458.44,30.3,4185.44,142.41,158.57,30.3,459.55,1126.6862341040462,134.20623121387283,173.57404624277459,30.3,93.06011560693642,18.828034682080926,11.016589595375722,30.3,51.7435260115607,0.0,1.01,16.16,30.3,40.4,0.0,1.01,30.3,40.4,892.286668653488,136.4343972274624,230.17103650131713,0.0,444.05685527963277,23.14195487076961,16.2157318649924,0.0,72.38705774968292,31602.1083822,3151.0238768303934,0.0,5410.618150538617,1
20220823-0000276,2022-08-23 05:24:07.831,2224.02,692.86,1272.6,30.3,4670.24,127.26,209.07,30.3,489.85,1273.9466666666665,149.42613333333333,184.96466666666666,30.3,168.69693333333333,18.166533333333334,17.883733333333335,30.3,56.6812,0.0,2.02,15.15,30.3,40.4,0.0,0.0,30.3,40.4,849.8802412244564,121.58501008734369,198.92092813245662,0.0,709.2920271413728,18.941017410608435,32.21358681727765,0.0,80.0096162178697,31611.15372,3024.5709690574713,0.0,4896.497255532373,0
20220823-0000277,2022-08-23 05:24:08.834,2225.03,1279.67,2228.06,30.3,45.45,67.67,165.64000000000001,30.3,416.12,1243.5765277777778,161.1511111111111,228.5125,30.3,40.52625,16.97361111111111,16.01972222222222,30.3,45.632361111111116,0.0,0.0,14.14,30.3,40.4,0.0,0.0,30.3,40.4,842.3311459188363,197.82010863795477,370.2420284276866,0.0,0.7517029131047116,13.295999726733132,25.03895850142903,0.0,43.973079083890916,31598.89131,3496.4694727459014,0.0,4898.423588809252,0
20220823-0000278,2022-08-23 05:25:25.783,2228.06,614.08,1445.31,30.3,4271.29,142.41,83.83,30.3,489.85,1064.6677011494255,137.77793103448278,151.4187356321839,30.3,184.24954022988504,20.768850574712644,9.229310344827585,30.3,59.52034482758621,0.0,1.01,19.19,30.3,40.4,0.0,0.0,30.3,40.4,901.397456965761,98.44061556148847,171.27522605387045,0.0,761.1440230051567,23.686531299676876,10.339530304545011,0.0,87.33894506628002,31287.79616,3019.243305412844,0.0,4840.291771620769,0
20220823-0000279,2022-08-23 05:25:25.843,2228.06,1508.94,2146.25,30.3,4271.29,165.64000000000001,202.0,30.3,433.29,1159.60625,151.00131249999998,186.1619375,30.3,121.2,19.562437499999998,13.369875,30.3,45.2543125,0.0,0.0,16.16,30.3,40.4,0.0,1.01,30.3,40.4,889.3278580491664,159.2412007431064,252.8956099205096,0.0,565.9277985315251,23.56578598157253,21.847787494732387,0.0,43.09484867431758,31538.197379999998,3533.222039579376,0.0,5107.827451399242,0
20220823-0000280,2022-08-23 05:26:48.327,2225.03,1573.58,286.84,30.3,4305.63,68.68,138.37,30.3,4160.19,1042.444831460674,167.308202247191,131.3794382022472,30.3,139.77719101123597,17.192696629213483,11.405056179775281,30.3,104.52932584269664,0.0,2.02,23.23,30.3,40.4,0.0,1.01,30.3,40.4,908.4880330950691,206.79413336112583,90.65188942208927,0.0,623.9353929575448,12.951943949890776,17.59883613337259,0.0,440.1309202615771,31398.53256,2981.6084010907,0.0,4745.7207306176315,0
20220823-0000281,2022-08-23 05:26:49.330,2227.05,698.92,2629.03,30.3,4333.91,165.64000000000001,202.0,30.3,434.3,1277.684827586207,142.0408275862069,219.6436551724138,30.3,107.13662068965517,18.103379310344828,15.414689655172413,30.3,50.8691724137931,0.0,1.01,5.05,30.3,40.4,0.0,1.01,30.3,40.4,836.3328604495455,121.81653156413465,349.67787728755644,0.0,494.03210090050277,22.00983010908211,23.30050699226332,0.0,62.175637816908484,31934.00628,3570.1320474965987,0.0,5082.392157999179,0
